-19.9757	8.88673	4.81671	6.76008	-0.229446	0.414384
-19.7735	9.00655	4.78499	6.77578	-0.132265	2.54632
-19.5669	9.09028	4.7474	6.76135	-0.139581	1.11228
-19.317	9.2082	4.85309	6.70838	-0.322792	19.3138
-19.0649	9.31323	4.88806	6.69313	-0.320944	7.77411
-18.8482	9.37108	4.87155	6.64681	-0.410574	4.32954
-18.5996	9.47411	4.91131	6.63119	-0.404863	1.52229
-18.3532	9.48285	4.96341	6.53059	-0.663836	20.7755
-18.0613	9.60886	5.08649	6.51819	-0.638299	5.27641
-17.8234	9.71579	4.97759	6.55729	-0.393552	19.5214
-17.5492	9.82439	5.05432	6.55258	-0.372681	2.44303
-17.2957	9.90157	5.08399	6.53303	-0.386803	1.08583
-17.015	10.0165	5.17133	6.53197	-0.364935	1.95875
-16.7595	10.0884	5.17783	6.52227	-0.341416	0.377022
-16.4938	10.1814	5.22474	6.51603	-0.330126	0.923525
-16.2286	10.258	5.25528	6.50454	-0.327769	1.17542
-15.9879	10.2838	5.20992	6.47864	-0.3371	0.599952
-15.7336	10.3604	5.18771	6.49464	-0.231312	2.45902
-15.5115	10.3594	5.10341	6.46556	-0.249178	1.90944
-15.2119	10.3962	5.25703	6.39375	-0.482566	26.322
-14.944	10.4336	5.27429	6.37334	-0.478702	0.0902364
-14.7252	10.4683	5.05252	6.42469	-0.178782	33.0243
-14.4944	10.4536	4.98884	6.39878	-0.198453	3.14404
-14.2337	10.4787	5.02604	6.37548	-0.250072	1.95505
-13.9171	10.6028	5.18539	6.40026	-0.207301	7.41999
-13.6392	10.7006	5.19845	6.45785	-0.0122528	7.35281
-13.3986	10.7124	5.15292	6.44605	-0.0232762	1.44027
-13.1445	10.7148	5.16193	6.39437	-0.180585	5.02043
-12.8727	10.7821	5.21318	6.39702	-0.172117	2.98033
-12.5875	10.8544	5.26157	6.41384	-0.114097	4.00995
-12.3589	10.8369	5.18063	6.39243	-0.126799	2.84874
-12.0926	10.8837	5.19005	6.40381	-0.0743575	0.842645
-11.8379	10.9267	5.19682	6.40315	-0.0719539	1.28364
-11.5545	10.963	5.2496	6.38788	-0.126993	5.01487
-11.3213	10.9675	5.19696	6.37427	-0.132539	1.01612
-11.0953	10.852	5.2035	6.21343	-0.629926	51.735
-10.8139	10.8297	5.23259	6.18363	-0.627532	3.1965
-10.5841	10.807	5.0867	6.18212	-0.49456	6.69419
-10.3356	10.7847	5.08578	6.15871	-0.493421	0.673736
-10.076	10.8572	4.89283	6.27031	-0.0336967	54.4319
-9.80861	10.8902	4.94507	6.28335	-0.0131608	2.36279
-9.62222	10.8298	4.83734	6.24879	-0.0734463	9.78349
-9.35086	10.8559	4.89811	6.25819	-0.0606587	1.84313
-9.13074	10.8274	4.84314	6.25207	-0.0467071	3.72336
-8.8521	10.8598	4.91797	6.26455	-0.0337158	2.63153
-8.65678	10.7993	4.82382	6.23461	-0.0811605	10.6041
-8.45958	10.7554	4.74392	6.21794	-0.0909036	2.02487
-8.1876	10.7803	4.79223	6.24283	-0.018994	4.51044
-7.85862	10.8319	4.95425	6.26812	0.00583481	8.1765
-7.58694	10.8492	4.98932	6.29048	0.0664161	2.48139
-7.3102	10.8611	5.03349	6.29849	0.0690694	1.31464
